Y_WGS84;X_WGS84;N
49.09;5.185;44.429
49.09;5.2;44.451
49.09;5.215;44.472
49.09;5.23;44.493
49.09;5.245;44.509
49.09;5.26;44.524
49.09;5.275;44.54
49.09;5.29;44.555
49.09;5.305;44.568
49.09;5.32;44.581
49.09;5.335;44.593
49.09;5.35;44.604
49.09;5.365;44.614
49.09;5.38;44.624
49.09;5.395;44.635
49.09;5.41;44.65
49.09;5.425;44.666
49.09;5.44;44.685
49.09;5.455;44.703
49.09;5.47;44.721
49.09;5.485;44.737
49.09;5.5;44.753
49.09;5.515;44.768
49.09;5.53;44.78
49.09;5.545;44.788
49.09;5.56;44.79
49.09;5.575;44.789
49.09;5.59;44.788
49.09;5.605;44.791
49.09;5.62;44.794
49.09;5.635;44.797
49.09;5.65;44.8
49.09;5.665;44.805
49.09;5.68;44.81
49.09;5.695;44.815
49.09;5.71;44.819
49.09;5.725;44.824
49.09;5.74;44.831
49.09;5.755;44.837
49.09;5.77;44.843
49.09;5.785;44.85
49.09;5.8;44.858
49.09;5.815;44.866
49.09;5.83;44.874
49.09;5.845;44.884
49.09;5.86;44.894
49.09;5.875;44.904
49.09;5.89;44.914
49.09;5.905;44.925
49.09;5.92;44.936
49.09;5.935;44.946
49.09;5.95;44.955
49.09;5.965;44.965
49.09;5.98;44.973
49.09;5.995;44.979
49.09;6.01;44.983
49.09;6.025;44.987
49.09;6.04;44.99
49.09;6.055;44.992
49.09;6.07;44.99
49.09;6.085;44.986
49.09;6.1;44.984
49.09;6.115;44.982
49.09;6.13;44.985
49.09;6.145;44.989
49.09;6.16;44.994
49.09;6.175;45
49.09;6.19;45.008
49.09;6.205;45.017
49.09;6.22;45.028
49.09;6.235;45.037
49.09;6.25;45.047
49.09;6.265;45.056
49.09;6.28;45.066
49.09;6.295;45.076
49.09;6.31;45.086
49.09;6.325;45.095
49.09;6.34;45.103
49.09;6.355;45.112
49.09;6.37;45.121
49.09;6.385;45.133
49.09;6.4;45.147
49.09;6.415;45.163
49.09;6.43;45.176
49.09;6.445;45.183
49.09;6.46;45.189
49.09;6.475;45.199
49.09;6.49;45.21
49.09;6.505;45.222
49.09;6.52;45.235
49.09;6.535;45.25
49.09;6.55;45.266
49.09;6.565;45.286
49.09;6.58;45.307
49.09;6.595;45.322
49.09;6.61;45.334
49.09;6.625;45.345
49.09;6.64;45.356
49.09;6.655;45.364
49.09;6.67;45.375
49.09;6.685;45.39
49.09;6.7;45.399
49.09;6.715;45.413
49.09;6.73;45.43
49.09;6.745;45.447
49.09;6.76;45.467
49.09;6.775;45.488
49.09;6.79;45.509
49.09;6.805;45.53
49.09;6.82;45.549
49.09;6.835;45.569
49.09;6.85;45.589
49.09;6.865;45.609
49.09;6.88;45.629
49.09;6.895;45.65
49.09;6.91;45.672
49.09;6.925;45.694
49.09;6.94;45.715
49.09;6.955;45.738
49.09;6.97;45.76
49.09;6.985;45.781
49.09;7;45.803
49.1;1;42.881
49.1;1.015;42.861
49.1;1.03;42.841
49.1;1.045;42.82
49.1;1.06;42.798
49.1;1.075;42.775
49.1;1.09;42.75
49.1;1.105;42.725
49.1;1.12;42.702
49.1;1.135;42.682
49.1;1.15;42.663
49.1;1.165;42.645
49.1;1.18;42.626
49.1;1.195;42.603
49.1;1.21;42.58
49.1;1.225;42.556
49.1;1.24;42.536
49.1;1.255;42.52
49.1;1.27;42.505
49.1;1.285;42.493
49.1;1.3;42.484
49.1;1.315;42.476
49.1;1.33;42.468
49.1;1.345;42.459
49.1;1.36;42.449
49.1;1.375;42.439
49.1;1.39;42.432
49.1;1.405;42.426
49.1;1.42;42.42
49.1;1.435;42.408
49.1;1.45;42.395
49.1;1.465;42.386
49.1;1.48;42.379
49.1;1.495;42.374
49.1;1.51;42.369
49.1;1.525;42.364
49.1;1.54;42.358
49.1;1.555;42.349
49.1;1.57;42.336
49.1;1.585;42.322
49.1;1.6;42.308
49.1;1.615;42.295
49.1;1.63;42.286
49.1;1.645;42.278
49.1;1.66;42.274
49.1;1.675;42.274
49.1;1.69;42.269
49.1;1.705;42.264
49.1;1.72;42.257
49.1;1.735;42.248
49.1;1.75;42.239
49.1;1.765;42.231
49.1;1.78;42.217
49.1;1.795;42.206
49.1;1.81;42.192
49.1;1.825;42.175
49.1;1.84;42.159
49.1;1.855;42.145
49.1;1.87;42.129
49.1;1.885;42.115
49.1;1.9;42.102
49.1;1.915;42.089
49.1;1.93;42.074
49.1;1.945;42.06
49.1;1.96;42.046
49.1;1.975;42.036
49.1;1.99;42.032
49.1;2.005;42.02
49.1;2.02;42.012
49.1;2.035;42.003
49.1;2.05;41.995
49.1;2.065;41.989
49.1;2.08;41.982
49.1;2.095;41.975
49.1;2.11;41.97
49.1;2.125;41.964
49.1;2.14;41.958
49.1;2.155;41.953
49.1;2.17;41.945
49.1;2.185;41.936
49.1;2.2;41.927
49.1;2.215;41.924
49.1;2.23;41.923
49.1;2.245;41.921
49.1;2.26;41.921
49.1;2.275;41.922
49.1;2.29;41.922
49.1;2.305;41.921
49.1;2.32;41.918
49.1;2.335;41.914
49.1;2.35;41.911
49.1;2.365;41.912
49.1;2.38;41.907
49.1;2.395;41.903
49.1;2.41;41.902
49.1;2.425;41.899
49.1;2.44;41.897
49.1;2.455;41.899
49.1;2.47;41.903
49.1;2.485;41.907
49.1;2.5;41.912
49.1;2.515;41.918
49.1;2.53;41.925
49.1;2.545;41.933
49.1;2.56;41.937
49.1;2.575;41.943
49.1;2.59;41.948
49.1;2.605;41.955
49.1;2.62;41.962
49.1;2.635;41.97
49.1;2.65;41.982
49.1;2.665;41.993
49.1;2.68;42.001
49.1;2.695;42.007
49.1;2.71;42.016
49.1;2.725;42.025
49.1;2.74;42.036
49.1;2.755;42.048
49.1;2.77;42.061
49.1;2.785;42.073
49.1;2.8;42.086
49.1;2.815;42.099
49.1;2.83;42.113
49.1;2.845;42.13
49.1;2.86;42.145
49.1;2.875;42.16
49.1;2.89;42.174
49.1;2.905;42.188
49.1;2.92;42.202
49.1;2.935;42.216
49.1;2.95;42.23
49.1;2.965;42.243
49.1;2.98;42.255
49.1;2.995;42.267
49.1;3.01;42.279
49.1;3.025;42.29
49.1;3.04;42.3
49.1;3.055;42.309
49.1;3.07;42.32
49.1;3.085;42.334
49.1;3.1;42.346
49.1;3.115;42.359
49.1;3.13;42.369
49.1;3.145;42.379
49.1;3.16;42.389
49.1;3.175;42.4
49.1;3.19;42.41
49.1;3.205;42.421
49.1;3.22;42.433
49.1;3.235;42.445
49.1;3.25;42.455
49.1;3.265;42.464
49.1;3.28;42.474
49.1;3.295;42.484
49.1;3.31;42.496
49.1;3.325;42.509
49.1;3.34;42.522
49.1;3.355;42.532
49.1;3.37;42.542
49.1;3.385;42.551
49.1;3.4;42.562
49.1;3.415;42.57
49.1;3.43;42.578
49.1;3.445;42.587
49.1;3.46;42.597
49.1;3.475;42.605
49.1;3.49;42.611
49.1;3.505;42.614
49.1;3.52;42.618
49.1;3.535;42.623
49.1;3.55;42.633
49.1;3.565;42.643
49.1;3.58;42.654
49.1;3.595;42.664
49.1;3.61;42.672
49.1;3.625;42.676
49.1;3.64;42.679
49.1;3.655;42.681
49.1;3.67;42.684
49.1;3.685;42.696
49.1;3.7;42.709
49.1;3.715;42.714
49.1;3.73;42.719
49.1;3.745;42.727
49.1;3.76;42.739
49.1;3.775;42.752
49.1;3.79;42.763
49.1;3.805;42.779
49.1;3.82;42.795
49.1;3.835;42.814
49.1;3.85;42.83
49.1;3.865;42.836
49.1;3.88;42.84
49.1;3.895;42.845
49.1;3.91;42.856
49.1;3.925;42.869
49.1;3.94;42.884
49.1;3.955;42.894
49.1;3.97;42.902
49.1;3.985;42.913
49.1;4;42.929
49.1;4.015;42.935
49.1;4.03;42.939
49.1;4.045;42.94
49.1;4.06;42.947
49.1;4.075;42.956
49.1;4.09;42.965
49.1;4.105;42.975
49.1;4.12;42.988
49.1;4.135;43.002
49.1;4.15;43.013
49.1;4.165;43.023
49.1;4.18;43.034
49.1;4.195;43.041
49.1;4.21;43.05
49.1;4.225;43.059
49.1;4.24;43.071
49.1;4.255;43.085
49.1;4.27;43.1
49.1;4.285;43.115
49.1;4.3;43.132
49.1;4.315;43.149
49.1;4.33;43.166
49.1;4.345;43.186
49.1;4.36;43.206
49.1;4.375;43.226
49.1;4.39;43.246
49.1;4.405;43.266
49.1;4.42;43.288
49.1;4.435;43.309
49.1;4.45;43.331
49.1;4.465;43.353
49.1;4.48;43.376
49.1;4.495;43.399
49.1;4.51;43.421
49.1;4.525;43.443
49.1;4.54;43.466
49.1;4.555;43.49
49.1;4.57;43.513
49.1;4.585;43.536
49.1;4.6;43.559
49.1;4.615;43.582
49.1;4.63;43.606
49.1;4.645;43.629
49.1;4.66;43.65
49.1;4.675;43.671
49.1;4.69;43.692
49.1;4.705;43.712
49.1;4.72;43.734
49.1;4.735;43.755
49.1;4.75;43.775
49.1;4.765;43.795
49.1;4.78;43.814
49.1;4.795;43.833
49.1;4.81;43.853
49.1;4.825;43.872
49.1;4.84;43.894
49.1;4.855;43.916
49.1;4.87;43.939
49.1;4.885;43.962
49.1;4.9;43.985
49.1;4.915;44.009
49.1;4.93;44.035
49.1;4.945;44.059
49.1;4.96;44.081
49.1;4.975;44.103
49.1;4.99;44.125
49.1;5.005;44.146
49.1;5.02;44.168
49.1;5.035;44.191
49.1;5.05;44.215
49.1;5.065;44.239
49.1;5.08;44.26
49.1;5.095;44.283
49.1;5.11;44.306
49.1;5.125;44.329
49.1;5.14;44.354
49.1;5.155;44.38
49.1;5.17;44.403
49.1;5.185;44.425
49.1;5.2;44.446
49.1;5.215;44.467
49.1;5.23;44.487
49.1;5.245;44.505
49.1;5.26;44.521
49.1;5.275;44.537
49.1;5.29;44.55
49.1;5.305;44.563
49.1;5.32;44.575
49.1;5.335;44.588
49.1;5.35;44.599
49.1;5.365;44.61
49.1;5.38;44.62
49.1;5.395;44.633
49.1;5.41;44.648
49.1;5.425;44.665
49.1;5.44;44.683
49.1;5.455;44.702
49.1;5.47;44.722
49.1;5.485;44.739
49.1;5.5;44.754
49.1;5.515;44.768
49.1;5.53;44.777
49.1;5.545;44.781
49.1;5.56;44.781
49.1;5.575;44.78
49.1;5.59;44.781
49.1;5.605;44.785
49.1;5.62;44.789
49.1;5.635;44.793
49.1;5.65;44.798
49.1;5.665;44.803
49.1;5.68;44.809
49.1;5.695;44.815
49.1;5.71;44.82
49.1;5.725;44.826
49.1;5.74;44.833
49.1;5.755;44.839
49.1;5.77;44.846
49.1;5.785;44.853
49.1;5.8;44.861
49.1;5.815;44.87
49.1;5.83;44.878
49.1;5.845;44.887
49.1;5.86;44.897
49.1;5.875;44.908
49.1;5.89;44.918
49.1;5.905;44.929
49.1;5.92;44.94
49.1;5.935;44.951
49.1;5.95;44.961
49.1;5.965;44.971
49.1;5.98;44.979
49.1;5.995;44.986
49.1;6.01;44.991
49.1;6.025;44.997
49.1;6.04;45.002
49.1;6.055;45.006
49.1;6.07;45.004
49.1;6.085;44.998
49.1;6.1;44.996
49.1;6.115;44.994
49.1;6.13;44.996
49.1;6.145;44.999
49.1;6.16;45.004
49.1;6.175;45.01
49.1;6.19;45.018
49.1;6.205;45.028
49.1;6.22;45.038
49.1;6.235;45.048
49.1;6.25;45.058
49.1;6.265;45.068
49.1;6.28;45.078
49.1;6.295;45.088
49.1;6.31;45.099
49.1;6.325;45.108
49.1;6.34;45.116
49.1;6.355;45.124
49.1;6.37;45.13
49.1;6.385;45.141
49.1;6.4;45.152
49.1;6.415;45.167
49.1;6.43;45.181
49.1;6.445;45.189
49.1;6.46;45.196
49.1;6.475;45.206
49.1;6.49;45.22
49.1;6.505;45.232
49.1;6.52;45.244
49.1;6.535;45.258
49.1;6.55;45.272
49.1;6.565;45.291
49.1;6.58;45.311
49.1;6.595;45.323
49.1;6.61;45.336
49.1;6.625;45.347
49.1;6.64;45.353
49.1;6.655;45.361
49.1;6.67;45.37
49.1;6.685;45.384
49.1;6.7;45.394
49.1;6.715;45.41
49.1;6.73;45.427
49.1;6.745;45.445
49.1;6.76;45.464
49.1;6.775;45.485
49.1;6.79;45.507
49.1;6.805;45.527
49.1;6.82;45.548
49.1;6.835;45.569
49.1;6.85;45.588
49.1;6.865;45.607
49.1;6.88;45.628
49.1;6.895;45.649
49.1;6.91;45.671
49.1;6.925;45.692
49.1;6.94;45.713
49.1;6.955;45.734
49.1;6.97;45.756
49.1;6.985;45.777
49.1;7;45.799
49.11;1;42.874
49.11;1.015;42.853
49.11;1.03;42.832
49.11;1.045;42.811
49.11;1.06;42.79
49.11;1.075;42.767
49.11;1.09;42.742
49.11;1.105;42.717
49.11;1.12;42.694
49.11;1.135;42.677
49.11;1.15;42.658
49.11;1.165;42.639
49.11;1.18;42.616
49.11;1.195;42.591
49.11;1.21;42.568
49.11;1.225;42.549
49.11;1.24;42.532
49.11;1.255;42.519
49.11;1.27;42.506
49.11;1.285;42.493
49.11;1.3;42.482
49.11;1.315;42.474
49.11;1.33;42.465
49.11;1.345;42.456
49.11;1.36;42.445
49.11;1.375;42.435
49.11;1.39;42.426
49.11;1.405;42.42
49.11;1.42;42.412
49.11;1.435;42.402
49.11;1.45;42.39
49.11;1.465;42.383
49.11;1.48;42.379
49.11;1.495;42.375
49.11;1.51;42.37
49.11;1.525;42.364
49.11;1.54;42.357
49.11;1.555;42.348
49.11;1.57;42.335
49.11;1.585;42.321
49.11;1.6;42.307
49.11;1.615;42.294
49.11;1.63;42.284
49.11;1.645;42.276
49.11;1.66;42.27
49.11;1.675;42.267
49.11;1.69;42.262
49.11;1.705;42.259
49.11;1.72;42.249
49.11;1.735;42.238
49.11;1.75;42.228
49.11;1.765;42.219
49.11;1.78;42.207
49.11;1.795;42.195
49.11;1.81;42.183
49.11;1.825;42.168
49.11;1.84;42.152
49.11;1.855;42.137
49.11;1.87;42.122
49.11;1.885;42.109
49.11;1.9;42.096
49.11;1.915;42.083
49.11;1.93;42.068
49.11;1.945;42.054
49.11;1.96;42.041
49.11;1.975;42.032
49.11;1.99;42.031
49.11;2.005;42.021
49.11;2.02;42.013
49.11;2.035;42.004
49.11;2.05;41.996
49.11;2.065;41.989
49.11;2.08;41.982
49.11;2.095;41.975
49.11;2.11;41.97
49.11;2.125;41.965
49.11;2.14;41.96
49.11;2.155;41.953
49.11;2.17;41.945
49.11;2.185;41.936
49.11;2.2;41.928
49.11;2.215;41.922
49.11;2.23;41.919
49.11;2.245;41.918
49.11;2.26;41.918
49.11;2.275;41.919
49.11;2.29;41.919
49.11;2.305;41.918
49.11;2.32;41.916
49.11;2.335;41.912
49.11;2.35;41.909
49.11;2.365;41.909
49.11;2.38;41.906
49.11;2.395;41.902
49.11;2.41;41.901
49.11;2.425;41.898
49.11;2.44;41.898
49.11;2.455;41.902
49.11;2.47;41.907
49.11;2.485;41.911
49.11;2.5;41.918
49.11;2.515;41.923
49.11;2.53;41.929
49.11;2.545;41.935
49.11;2.56;41.941
49.11;2.575;41.948
49.11;2.59;41.954
49.11;2.605;41.961
49.11;2.62;41.969
49.11;2.635;41.978
49.11;2.65;41.99
49.11;2.665;42
49.11;2.68;42.008
49.11;2.695;42.015
49.11;2.71;42.024
49.11;2.725;42.034
49.11;2.74;42.045
49.11;2.755;42.057
49.11;2.77;42.07
49.11;2.785;42.083
49.11;2.8;42.095
49.11;2.815;42.108
49.11;2.83;42.122
49.11;2.845;42.138
49.11;2.86;42.153
49.11;2.875;42.167
49.11;2.89;42.181
49.11;2.905;42.195
49.11;2.92;42.209
49.11;2.935;42.222
49.11;2.95;42.235
49.11;2.965;42.247
49.11;2.98;42.259
49.11;2.995;42.271
49.11;3.01;42.281
49.11;3.025;42.292
49.11;3.04;42.303
49.11;3.055;42.311
49.11;3.07;42.32
49.11;3.085;42.331
49.11;3.1;42.343
49.11;3.115;42.355
49.11;3.13;42.366
49.11;3.145;42.377
49.11;3.16;42.388
49.11;3.175;42.4
49.11;3.19;42.413
49.11;3.205;42.422
49.11;3.22;42.434
49.11;3.235;42.446
49.11;3.25;42.455
49.11;3.265;42.464
49.11;3.28;42.474
49.11;3.295;42.484
49.11;3.31;42.494
49.11;3.325;42.506
49.11;3.34;42.518
49.11;3.355;42.528
49.11;3.37;42.538
49.11;3.385;42.549
49.11;3.4;42.56
49.11;3.415;42.566
49.11;3.43;42.573
49.11;3.445;42.584
49.11;3.46;42.596
49.11;3.475;42.604
49.11;3.49;42.611
49.11;3.505;42.616
49.11;3.52;42.62
49.11;3.535;42.624
49.11;3.55;42.634
49.11;3.565;42.644
49.11;3.58;42.655
49.11;3.595;42.665
49.11;3.61;42.673
49.11;3.625;42.678
49.11;3.64;42.68
49.11;3.655;42.681
49.11;3.67;42.682
49.11;3.685;42.692
49.11;3.7;42.705
49.11;3.715;42.713
49.11;3.73;42.719
49.11;3.745;42.73
49.11;3.76;42.742
49.11;3.775;42.749
49.11;3.79;42.759
49.11;3.805;42.776
49.11;3.82;42.793
49.11;3.835;42.811
49.11;3.85;42.825
49.11;3.865;42.837
49.11;3.88;42.846
49.11;3.895;42.853
49.11;3.91;42.857
49.11;3.925;42.868
49.11;3.94;42.886
49.11;3.955;42.895
49.11;3.97;42.902
49.11;3.985;42.912
49.11;4;42.929
49.11;4.015;42.935
49.11;4.03;42.941
49.11;4.045;42.943
49.11;4.06;42.953
49.11;4.075;42.962
49.11;4.09;42.97
49.11;4.105;42.979
49.11;4.12;42.991
49.11;4.135;43.006
49.11;4.15;43.019
49.11;4.165;43.028
49.11;4.18;43.036
49.11;4.195;43.044
49.11;4.21;43.051
49.11;4.225;43.059
49.11;4.24;43.07
49.11;4.255;43.082
49.11;4.27;43.096
49.11;4.285;43.111
49.11;4.3;43.127
49.11;4.315;43.144
49.11;4.33;43.162
49.11;4.345;43.182
49.11;4.36;43.202
49.11;4.375;43.222
49.11;4.39;43.242
49.11;4.405;43.262
49.11;4.42;43.283
49.11;4.435;43.304
49.11;4.45;43.325
49.11;4.465;43.346
49.11;4.48;43.369
49.11;4.495;43.392
49.11;4.51;43.414
49.11;4.525;43.436
49.11;4.54;43.459
49.11;4.555;43.482
49.11;4.57;43.506
49.11;4.585;43.529
49.11;4.6;43.552
49.11;4.615;43.576
49.11;4.63;43.6
49.11;4.645;43.622
49.11;4.66;43.643
49.11;4.675;43.663
49.11;4.69;43.684
49.11;4.705;43.705
49.11;4.72;43.726
49.11;4.735;43.747
49.11;4.75;43.768
49.11;4.765;43.787
49.11;4.78;43.807
49.11;4.795;43.827
49.11;4.81;43.846
49.11;4.825;43.866
49.11;4.84;43.888
49.11;4.855;43.911
49.11;4.87;43.934
49.11;4.885;43.957
49.11;4.9;43.981
49.11;4.915;44.005
49.11;4.93;44.03
49.11;4.945;44.055
49.11;4.96;44.076
49.11;4.975;44.098
49.11;4.99;44.119
49.11;5.005;44.141
49.11;5.02;44.163
49.11;5.035;44.186
49.11;5.05;44.209
49.11;5.065;44.233
49.11;5.08;44.255
49.11;5.095;44.278
49.11;5.11;44.301
49.11;5.125;44.325
49.11;5.14;44.35
49.11;5.155;44.375
49.11;5.17;44.398
49.11;5.185;44.42
49.11;5.2;44.441
49.11;5.215;44.462
49.11;5.23;44.482
49.11;5.245;44.5
49.11;5.26;44.517
49.11;5.275;44.532
49.11;5.29;44.543
49.11;5.305;44.556
49.11;5.32;44.569
49.11;5.335;44.581
49.11;5.35;44.593
49.11;5.365;44.605
49.11;5.38;44.616
49.11;5.395;44.629
49.11;5.41;44.645
49.11;5.425;44.662
49.11;5.44;44.68
49.11;5.455;44.7
49.11;5.47;44.722
49.11;5.485;44.742
49.11;5.5;44.755
49.11;5.515;44.764
49.11;5.53;44.771
49.11;5.545;44.772
49.11;5.56;44.771
49.11;5.575;44.773
49.11;5.59;44.776
49.11;5.605;44.78
49.11;5.62;44.785
49.11;5.635;44.79
49.11;5.65;44.795
49.11;5.665;44.801
49.11;5.68;44.807
49.11;5.695;44.814
49.11;5.71;44.821
49.11;5.725;44.828
49.11;5.74;44.834
49.11;5.755;44.841
49.11;5.77;44.848
49.11;5.785;44.856
49.11;5.8;44.864
49.11;5.815;44.873
49.11;5.83;44.882
49.11;5.845;44.891
49.11;5.86;44.9
49.11;5.875;44.911
49.11;5.89;44.921
49.11;5.905;44.932
49.11;5.92;44.943
49.11;5.935;44.955
49.11;5.95;44.966
49.11;5.965;44.977
49.11;5.98;44.986
49.11;5.995;44.995
49.11;6.01;45
49.11;6.025;45.008
49.11;6.04;45.013
49.11;6.055;45.018
49.11;6.07;45.017
49.11;6.085;45.011
49.11;6.1;45.008
49.11;6.115;45.007
49.11;6.13;45.008
49.11;6.145;45.01
49.11;6.16;45.014
49.11;6.175;45.02
49.11;6.19;45.029
49.11;6.205;45.039
49.11;6.22;45.049
49.11;6.235;45.059
49.11;6.25;45.07
49.11;6.265;45.08
49.11;6.28;45.091
49.11;6.295;45.102
49.11;6.31;45.112
49.11;6.325;45.122
49.11;6.34;45.13
49.11;6.355;45.136
49.11;6.37;45.141
49.11;6.385;45.15
49.11;6.4;45.159
49.11;6.415;45.172
49.11;6.43;45.187
49.11;6.445;45.194
49.11;6.46;45.204
49.11;6.475;45.214
49.11;6.49;45.23
49.11;6.505;45.242
49.11;6.52;45.254
49.11;6.535;45.267
49.11;6.55;45.28
49.11;6.565;45.298
49.11;6.58;45.315
49.11;6.595;45.327
49.11;6.61;45.341
49.11;6.625;45.346
49.11;6.64;45.35
49.11;6.655;45.357
49.11;6.67;45.367
49.11;6.685;45.378
49.11;6.7;45.391
49.11;6.715;45.407
49.11;6.73;45.424
49.11;6.745;45.442
49.11;6.76;45.462
49.11;6.775;45.482
49.11;6.79;45.505
49.11;6.805;45.524
49.11;6.82;45.546
49.11;6.835;45.568
49.11;6.85;45.587
49.11;6.865;45.606
49.11;6.88;45.627
49.11;6.895;45.649
49.11;6.91;45.671
49.11;6.925;45.693
49.11;6.94;45.713
49.11;6.955;45.734
49.11;6.97;45.755
49.11;6.985;45.776
49.11;7;45.796
49.12;1;42.866
49.12;1.015;42.845
49.12;1.03;42.824
49.12;1.045;42.803
49.12;1.06;42.782
49.12;1.075;42.759
49.12;1.09;42.735
49.12;1.105;42.71
49.12;1.12;42.687
49.12;1.135;42.669
49.12;1.15;42.652
49.12;1.165;42.629
49.12;1.18;42.606
49.12;1.195;42.582
49.12;1.21;42.562
49.12;1.225;42.546
49.12;1.24;42.531
49.12;1.255;42.52
49.12;1.27;42.507
49.12;1.285;42.493
49.12;1.3;42.481
49.12;1.315;42.472
49.12;1.33;42.462
49.12;1.345;42.452
49.12;1.36;42.441
49.12;1.375;42.431
49.12;1.39;42.422
49.12;1.405;42.414
49.12;1.42;42.405
49.12;1.435;42.394
49.12;1.45;42.388
49.12;1.465;42.383
49.12;1.48;42.379
49.12;1.495;42.375
49.12;1.51;42.37
49.12;1.525;42.363
49.12;1.54;42.355
49.12;1.555;42.346
49.12;1.57;42.334
49.12;1.585;42.319
49.12;1.6;42.305
49.12;1.615;42.292
49.12;1.63;42.282
49.12;1.645;42.273
49.12;1.66;42.267
49.12;1.675;42.26
49.12;1.69;42.254
49.12;1.705;42.248
49.12;1.72;42.24
49.12;1.735;42.228
49.12;1.75;42.218
49.12;1.765;42.207
49.12;1.78;42.196
49.12;1.795;42.185
49.12;1.81;42.173
49.12;1.825;42.161
49.12;1.84;42.145
49.12;1.855;42.13
49.12;1.87;42.115
49.12;1.885;42.103
49.12;1.9;42.091
49.12;1.915;42.077
49.12;1.93;42.062
49.12;1.945;42.048
49.12;1.96;42.039
49.12;1.975;42.033
49.12;1.99;42.029
49.12;2.005;42.023
49.12;2.02;42.014
49.12;2.035;42.006
49.12;2.05;41.997
49.12;2.065;41.99
49.12;2.08;41.982
49.12;2.095;41.975
49.12;2.11;41.971
49.12;2.125;41.965
49.12;2.14;41.959
49.12;2.155;41.953
49.12;2.17;41.945
49.12;2.185;41.936
49.12;2.2;41.929
49.12;2.215;41.923
49.12;2.23;41.918
49.12;2.245;41.916
49.12;2.26;41.916
49.12;2.275;41.916
49.12;2.29;41.915
49.12;2.305;41.915
49.12;2.32;41.913
49.12;2.335;41.91
49.12;2.35;41.907
49.12;2.365;41.906
49.12;2.38;41.903
49.12;2.395;41.904
49.12;2.41;41.902
49.12;2.425;41.9
49.12;2.44;41.902
49.12;2.455;41.907
49.12;2.47;41.912
49.12;2.485;41.916
49.12;2.5;41.923
49.12;2.515;41.928
49.12;2.53;41.932
49.12;2.545;41.938
49.12;2.56;41.945
49.12;2.575;41.952
49.12;2.59;41.959
49.12;2.605;41.968
49.12;2.62;41.976
49.12;2.635;41.985
49.12;2.65;41.998
49.12;2.665;42.007
49.12;2.68;42.015
49.12;2.695;42.023
49.12;2.71;42.033
49.12;2.725;42.042
49.12;2.74;42.053
49.12;2.755;42.065
49.12;2.77;42.079
49.12;2.785;42.092
49.12;2.8;42.104
49.12;2.815;42.117
49.12;2.83;42.131
49.12;2.845;42.146
49.12;2.86;42.161
49.12;2.875;42.175
49.12;2.89;42.189
49.12;2.905;42.203
49.12;2.92;42.216
49.12;2.935;42.227
49.12;2.95;42.24
49.12;2.965;42.251
49.12;2.98;42.263
49.12;2.995;42.274
49.12;3.01;42.284
49.12;3.025;42.295
49.12;3.04;42.305
49.12;3.055;42.312
49.12;3.07;42.321
49.12;3.085;42.33
49.12;3.1;42.342
49.12;3.115;42.354
49.12;3.13;42.366
49.12;3.145;42.377
49.12;3.16;42.388
49.12;3.175;42.399
49.12;3.19;42.411
49.12;3.205;42.422
49.12;3.22;42.434
49.12;3.235;42.446
49.12;3.25;42.455
49.12;3.265;42.465
49.12;3.28;42.475
49.12;3.295;42.485
49.12;3.31;42.495
49.12;3.325;42.506
49.12;3.34;42.518
49.12;3.355;42.527
49.12;3.37;42.537
49.12;3.385;42.548
49.12;3.4;42.557
49.12;3.415;42.561
49.12;3.43;42.569
49.12;3.445;42.581
49.12;3.46;42.593
49.12;3.475;42.602
49.12;3.49;42.61
49.12;3.505;42.617
49.12;3.52;42.621
49.12;3.535;42.626
49.12;3.55;42.634
49.12;3.565;42.643
49.12;3.58;42.655
49.12;3.595;42.665
49.12;3.61;42.672
49.12;3.625;42.677
49.12;3.64;42.681
49.12;3.655;42.681
49.12;3.67;42.682
49.12;3.685;42.689
49.12;3.7;42.702
49.12;3.715;42.712
49.12;3.73;42.721
49.12;3.745;42.731
49.12;3.76;42.746
49.12;3.775;42.748
49.12;3.79;42.757
49.12;3.805;42.773
49.12;3.82;42.789
49.12;3.835;42.803
49.12;3.85;42.816
49.12;3.865;42.829
49.12;3.88;42.842
49.12;3.895;42.852
49.12;3.91;42.856
49.12;3.925;42.863
49.12;3.94;42.881
49.12;3.955;42.892
49.12;3.97;42.9
49.12;3.985;42.91
49.12;4;42.926
49.12;4.015;42.931
49.12;4.03;42.936
49.12;4.045;42.945
49.12;4.06;42.961
49.12;4.075;42.967
49.12;4.09;42.975
49.12;4.105;42.982
49.12;4.12;42.995
49.12;4.135;43.014
49.12;4.15;43.026
49.12;4.165;43.033
49.12;4.18;43.034
49.12;4.195;43.04
49.12;4.21;43.049
49.12;4.225;43.057
49.12;4.24;43.066
49.12;4.255;43.079
49.12;4.27;43.092
49.12;4.285;43.108
49.12;4.3;43.124
49.12;4.315;43.141
49.12;4.33;43.159
49.12;4.345;43.179
49.12;4.36;43.199
49.12;4.375;43.218
49.12;4.39;43.238
49.12;4.405;43.258
49.12;4.42;43.279
49.12;4.435;43.299
49.12;4.45;43.32
49.12;4.465;43.341
49.12;4.48;43.362
49.12;4.495;43.385
49.12;4.51;43.408
49.12;4.525;43.431
49.12;4.54;43.453
49.12;4.555;43.476
49.12;4.57;43.5
49.12;4.585;43.523
49.12;4.6;43.547
49.12;4.615;43.57
49.12;4.63;43.594
